p,Model,Train_AUC,Train_F1,Test_AUC,Test_F1,Train_Time
0.0,Spectral SIM (Flipped),0.9249632653061225,0.83008356545961,0.8837333333333333,0.7947019867549668,4.748216390609741
0.0,VQC (StronglyEntangling),0.5035102040816326,0.5266106442577031,0.5073777777777777,0.5066666666666667,296.9693670272827
0.0,VQC (BasicEntangling),0.5399510204081632,0.5666666666666667,0.6501333333333332,0.593103448275862,266.0192973613739
0.0,QSVM (AmplitudeEmbedding),0.9995941558441558,0.9647058823529412,0.8748444444444444,0.8175182481751825,439.84187746047974
